VM,Powerstate,Template,SRM Placeholder,Size MiB,Memory Reservation Locked To Max,Overhead,Max,Consumed,Consumed Overhead,Private,Shared,Swapped,Ballooned,Active,Entitlement,DRS Entitlement,Level,Shares,Reservation,Limit,Hot Add,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VMs,VI SDK Server,VI SDK UUID
ecbrprw43,poweredOn,False,False,12288,False,0,12288,12365,78,12288,0,0,0,1597,13034,8426,normal,122880,6144,-1,True,,"Wed Jul  9 00:00:13 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14278,c4dcd5b4-db30-4ec2-ac34-ff2536108807,,172.20.1.174,172.20.1.174
ecbrprw44,poweredOn,False,False,20480,False,0,20480,20584,105,20480,0,0,0,2048,20874,6896,normal,204800,0,-1,True,,"Tue Jul  8 20:00:14 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_01_Replicados",DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14304,d9ae0789-3729-43cd-9ef6-2117c0b2d609,,172.20.1.174,172.20.1.174
ecbrprw44_RESTORE_REQ_2025-045998,poweredOff,False,False,20480,False,0,0,0,0,0,0,0,0,0,0,0,normal,204800,0,-1,True,,"""Wed Jul  2 20:00:14 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_01_Replicados""",DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),,vm-57415,422eb824-1e29-c3c3-e86b-fb1557ffed7a,,172.20.1.174,172.20.1.174
ecbrprw45,poweredOn,False,False,20480,False,0,20480,20594,115,20480,0,0,0,2457,20904,6956,normal,204800,0,-1,True,,"Tue Jul  8 20:00:13 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_01_Replicados",DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14317,95c4fe36-a0fc-438f-885d-b323f848950c,,172.20.1.174,172.20.1.174
ecbrprw47,poweredOn,False,False,8192,False,0,8192,8257,66,8192,0,0,0,1228,8519,3320,normal,81920,0,-1,True,,"Wed Jul  9 00:00:14 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx20.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-43084,0cebbd84-c731-412c-aa3d-380f6634f84b,,172.20.1.174,172.20.1.174
ecbrprw48,poweredOn,False,False,8192,False,0,8192,8256,67,8190,2,0,0,901,8519,3148,normal,81920,0,-1,True,,"Wed Jul  9 00:00:14 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx20.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14295,3429b847-09df-480c-a1d4-19d91da07b09,,172.20.1.174,172.20.1.174
ecbrprw49,poweredOn,False,False,61440,False,0,61440,58572,249,58324,3116,0,0,7987,62108,20317,normal,614400,0,-1,True,,"Wed Jul  9 00:03:18 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14318,205e20c7-ab5e-450d-8054-2ca3959c87ab,,172.20.1.174,172.20.1.174
ECBRPRW49_RFC1335,poweredOn,False,False,61440,False,0,61440,22269,171,22098,26,0,0,614,62108,6653,normal,614400,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-57467,422e42e3-0b2e-3e03-acd4-794744c44caf,,172.20.1.174,172.20.1.174
ecbrprw50,poweredOn,False,False,61440,False,0,61440,57756,250,57506,3934,0,0,3072,62108,18177,normal,614400,0,-1,True,,"Wed Jul  9 00:04:04 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx20.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14302,ffecfa0a-394b-417e-9084-1a81c7da2dc2,,172.20.1.174,172.20.1.174
ecbrprw51,poweredOn,False,False,7168,False,0,7168,7230,63,7168,0,0,0,1218,7489,2779,normal,71680,0,-1,True,,"Sat Jul  5 08:00:16 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14299,e5eebf49-94b9-4be5-841c-f0efb8a153c4,,172.20.1.174,172.20.1.174
ecbrprw52,poweredOn,False,False,12288,False,0,12288,12366,79,12288,0,0,0,2211,12637,4600,normal,122880,0,-1,True,,"Wed Jul  9 00:05:24 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14367,f78a4a0a-14ed-495a-905e-60279a69b43e,,172.20.1.174,172.20.1.174
ecbrprw53,poweredOn,False,False,12288,False,0,12288,12367,80,12288,0,0,0,1105,12637,4378,normal,122880,0,-1,True,,"Wed Jul  9 00:05:35 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14340,4dd03f59-80df-4857-a5e6-24baeaf364b1,,172.20.1.174,172.20.1.174
ecbrprw56,poweredOn,False,False,8192,False,0,8192,8257,66,8192,0,0,0,1474,8518,3380,normal,81920,0,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14339,3fe7dc00-4c87-4d59-93c5-1203acea8067,,172.20.1.174,172.20.1.174
ecbrprw57,poweredOn,False,False,8192,True,0,8192,8257,66,8192,0,0,0,1064,8518,8517,normal,81920,8192,-1,True,,"Sat Jul  5 08:00:15 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14349,845a3d40-b40e-422c-b197-21a80eeae8c9,,172.20.1.174,172.20.1.174
ecbrprw58,poweredOn,False,False,10240,False,0,10240,10317,78,10240,0,0,0,2457,10592,4831,normal,102400,0,-1,True,,"Wed Jul  9 00:05:35 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14285,74af19b6-1afd-4aaf-a1cc-10fc54f26333,,172.20.1.174,172.20.1.174
ECBRPRW58_RFC1335,poweredOn,False,False,10240,False,0,10240,10315,76,10240,0,0,0,1433,10593,3926,normal,102400,0,-1,True,,,DCP,Cluster_Quito,ecbrprsx20.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-57459,422e0e1d-d0cd-8be6-3fb9-1b07f8ed9127,,172.20.1.174,172.20.1.174
ecbrprw59,poweredOn,False,False,10240,False,0,10240,10317,78,10240,0,0,0,2150,10592,4385,normal,102400,0,-1,True,,"Wed Jul  9 00:06:03 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14281,eabc4704-b091-4ea6-950b-b4e3be311baf,,172.20.1.174,172.20.1.174
ecbrprw60,poweredOn,False,False,24576,False,0,24576,24697,122,24576,0,0,0,1966,25008,8418,normal,245760,0,-1,True,,"Wed Jul  9 00:06:41 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-2862,423ec853-a568-9da0-c8c5-a90c59a7d826,,172.20.1.174,172.20.1.174
ecbrprw62,poweredOn,False,False,6144,False,0,6144,6197,54,6144,0,0,0,1044,6444,2655,normal,61440,0,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14358,d875e4c4-2976-444a-89cc-53c2b0623d73,,172.20.1.174,172.20.1.174
ecbrprw63,poweredOn,False,False,6144,False,0,6144,6198,55,6144,0,0,0,983,6444,2563,normal,61440,0,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14355,39d5a07c-ef66-4d28-bc5e-9113503890a7,,172.20.1.174,172.20.1.174
ecbrprw64,poweredOn,False,False,10240,False,0,10240,10324,85,10240,0,0,0,1638,10607,4139,normal,102400,0,-1,True,,"Wed Jul  9 00:08:25 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14359,ed0e8bac-4e15-4a63-ae0d-133448c55cc9,,172.20.1.174,172.20.1.174
ecbrprw65,poweredOn,False,False,10240,False,0,10240,10321,82,10240,0,0,0,2662,10607,5645,normal,102400,0,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14353,2688bc8a-e31f-4abf-8880-a8379d3cfb00,,172.20.1.174,172.20.1.174
ecbrprw68,poweredOn,False,False,6144,False,0,6144,6202,59,6144,0,0,0,921,6459,2606,normal,61440,0,-1,True,,"Sat Jul  5 08:00:19 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14303,b803d193-86ab-4f34-9e30-f09d1a85791e,,172.20.1.174,172.20.1.174
ecbrprw69,poweredOn,False,False,16384,False,0,16384,16472,91,16382,2,0,0,1310,16755,5252,normal,163840,0,-1,True,,"Wed Jul  9 00:07:15 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14266,e12c2b6c-dc62-410a-903f-d2e825c865da,,172.20.1.174,172.20.1.174
ecbrprw70,poweredOn,False,False,8192,False,0,8192,8254,66,8189,3,0,0,1146,8518,3244,normal,81920,0,-1,True,,"Wed Jul  9 00:07:42 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14361,a8ee3e01-9694-4a24-baa9-af69f911ac88,,172.20.1.174,172.20.1.174
ecbrprw71,poweredOn,False,False,8192,False,0,8192,8257,66,8192,0,0,0,1474,8519,3394,normal,81920,0,-1,True,,"Sat Jul  5 08:00:16 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx19.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14307,f0b8ef2f-c79c-4455-9244-1fd8830002b7,,172.20.1.174,172.20.1.174
ecbrprw72,poweredOn,False,False,12288,False,0,12288,12357,76,12281,7,0,0,2211,13049,8439,normal,122880,6144,-1,True,,"Sat Jul  5 08:00:18 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-18554,422e9be3-22e4-135b-e1fa-209e5806f5c6,,172.20.1.174,172.20.1.174
ecbrprw73,poweredOn,False,False,16384,False,0,16384,16403,103,16301,47,0,0,3440,16849,7612,normal,163840,4096,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14274,e2728867-c158-42d9-afe5-1519ec0d5baf,,172.20.1.174,172.20.1.174
ecbrprw74,poweredOn,False,False,8192,False,0,8192,8263,76,8188,4,0,0,1720,8568,7031,normal,81920,6144,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14344,5e3ae060-353a-4bb4-a8ed-28c7b9f73454,,172.20.1.174,172.20.1.174
ecbrprw76,poweredOn,False,False,65536,False,0,65536,65785,256,65530,6,0,0,6553,66289,21743,normal,655360,6144,-1,True,,"Sat Jul  5 08:00:18 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14363,aeec7231-0a63-4f61-8202-4871148675a0,,172.20.1.174,172.20.1.174
ecbrprw77,poweredOn,False,False,65536,False,0,65536,65784,257,65528,8,0,0,4587,66289,21743,normal,655360,6144,-1,True,,"Sat Jul  5 08:00:18 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx20.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14371,ccfcd97c-7500-43c2-b937-eab6b4528221,,172.20.1.174,172.20.1.174
ECBRPRW77_RFC1335,poweredOn,False,False,65536,False,0,65536,19583,163,19421,1011,0,0,1966,66289,10216,normal,655360,6144,-1,True,,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-57465,422ee8bb-97ea-d763-8771-64b06d9f8346,,172.20.1.174,172.20.1.174
ecbrprw83,poweredOn,False,False,10240,False,0,10240,10312,87,10226,14,0,0,1024,11019,7943,normal,102400,6144,-1,True,,"Sat Jul  5 02:01:07 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_03",DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14345,038c846a-d8f0-4d19-84b3-1b2b4645d19e,,172.20.1.174,172.20.1.174
ecbrprw85,poweredOn,False,False,12288,False,0,12288,12361,76,12286,2,0,0,1720,13049,8440,normal,122880,6144,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14365,efd4125d-d9b4-4b62-b1d7-7d94f0adf42b,,172.20.1.174,172.20.1.174
ECBRPRW85_RFC1335,poweredOn,False,False,12288,False,0,12288,12369,88,12282,4,0,0,1966,13053,8443,normal,122880,6144,-1,True,,,DCP,Cluster_Quito,ecbrprsx15.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-57463,422ed5cd-b3c9-4787-0e8d-0e985e42da5e,,172.20.1.174,172.20.1.174
ecbrprw86,poweredOn,False,False,12288,False,0,12288,12356,75,12282,6,0,0,1966,13050,8440,normal,122880,6144,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14291,af762071-f7d0-4369-8472-1e72932f3d89,,172.20.1.174,172.20.1.174
ecbrprw87,poweredOn,False,False,32768,False,0,32768,32945,178,32768,0,0,0,1966,33732,13764,normal,327680,6144,-1,True,,"Sat Jul  5 08:00:18 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-14323,19bcdfe6-8385-4ccb-b9ef-3eb4f4afba74,,172.20.1.174,172.20.1.174
ecbrprw89,poweredOn,False,False,32768,False,0,32768,32861,150,32712,48,0,0,2949,33311,11522,normal,327680,0,-1,True,,"Sat Jul  5 08:00:16 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-14582,422ec7be-a76b-6431-8902-ad719580afae,,172.20.1.174,172.20.1.174
ecbrprw90,poweredOn,False,False,32768,False,0,32768,32858,149,32710,50,0,0,983,33311,9752,normal,327680,0,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-14605,422e0e07-65a6-9282-158c-3eddb40a499b,,172.20.1.174,172.20.1.174
ecbrprw91,poweredOn,False,False,12288,False,0,12288,12361,78,12283,5,0,0,3072,12688,6401,normal,122880,0,-1,True,,"Sat Jul  5 20:00:08 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_WIN_TOOLS_COLABORATIVAS",DCP,Cluster_Quito,ecbrprsx18.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-27839,422e9e20-2a99-b1bd-5e23-387c48bb3aed,,172.20.1.174,172.20.1.174
ecbrprwe25,poweredOn,False,False,65536,False,0,65536,54505,258,54248,11288,0,0,6553,66240,19475,normal,655360,0,-1,True,,"Wed Jul  9 00:08:08 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14314,29a9f273-6835-47fd-9594-27c5cc687808,,172.20.1.174,172.20.1.174
ecbrprwe26,poweredOn,False,False,65536,False,0,65536,58743,247,58495,236,0,0,4587,66240,19357,normal,655360,0,-1,True,,"Wed Jul  9 00:08:11 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_02",DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14313,d0a4cb6a-0b05-406d-a390-b63adf09adcd,,172.20.1.174,172.20.1.174
ecbrprwe27,poweredOn,False,False,8192,False,0,8192,8239,65,8175,17,0,0,573,8932,3102,normal,81920,0,-1,True,,"Sat Jul  5 08:00:16 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx21.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-14338,87923e62-d532-425f-aebb-39e4864491c7,,172.20.1.174,172.20.1.174
ecbrprwe31,poweredOn,False,False,8192,False,0,8192,8239,66,8174,16,0,0,983,8932,3421,normal,81920,0,-1,True,,"Sat Jul  5 08:00:15 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-14350,ecbfbc0c-eb15-49a6-ad69-779bf091c161,,172.20.1.174,172.20.1.174
ecbrprwe32,poweredOn,False,False,12288,False,0,12288,12318,93,12226,38,0,0,2334,13096,5651,normal,122880,0,-1,True,,"Sat Jul  5 08:00:20 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-14322,4885f98d-80a4-4e88-860e-dfe55e235a6f,,172.20.1.174,172.20.1.174
ecbrprwe33,poweredOn,False,False,12288,False,0,12288,12312,93,12220,64,0,0,2703,13096,5705,normal,122880,0,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-14300,f6357ce9-6834-4435-9f0b-ec9d68e0d94c,,172.20.1.174,172.20.1.174
ecbrprwe34,poweredOn,False,False,12288,False,0,12288,12367,80,12288,0,0,0,860,12637,4194,normal,122880,0,-1,True,,"Sat Jul  5 08:00:20 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx16.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-14354,2970c02f-3dff-4be1-8418-e08187404dc5,,172.20.1.174,172.20.1.174
ecbrprwe35,poweredOn,False,False,27648,False,0,27648,27765,118,27648,0,0,0,829,28118,8086,normal,276480,0,-1,True,,"Sat Jul  5 08:00:18 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-14607,422e84e9-275f-5875-b52e-f634e360632c,,172.20.1.174,172.20.1.174
ecbrprwe36,poweredOn,False,False,27648,False,0,27648,27765,117,27648,0,0,0,1105,28118,8335,normal,276480,0,-1,True,,"Sat Jul  5 08:00:17 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_Aplicacion_1",DCP,Cluster_Quito,ecbrprsx17.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-14608,422e91cc-3528-29b5-6018-a74def427c8f,,172.20.1.174,172.20.1.174
ECBRPRXDR,poweredOn,False,False,12384,False,0,12384,12467,85,12382,0,0,0,2229,13156,5705,normal,123840,0,-1,False,,"Sun Jul  6 12:00:15 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Datastore_BDD_Ent_noCL",DCP,Cluster_Quito,ecbrprsx22.bgr.com,/DCP,CentOS 7 (64-bit),Rocky Linux (64-bit),vm-10172,422e6807-26da-ca1d-0c7b-50ec30a364e7,,172.20.1.174,172.20.1.174
ecbrtsap1,poweredOn,False,False,24576,False,0,24576,24689,115,24575,1,0,0,5160,25110,9995,normal,245760,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4436,422eb1b7-91f5-d93d-d7f9-e45bf7d34740,,172.20.1.174,172.20.1.174
ecbrtsap2,poweredOn,False,False,16384,False,0,16384,16468,94,16374,0,0,0,2457,16873,5982,normal,163840,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3686,422e2271-bc90-cae2-b9cb-fb0235c6ba1c,,172.20.1.174,172.20.1.174
ecbrtsap3,poweredOn,False,False,8192,False,0,8192,8254,62,8192,0,0,0,983,8623,3252,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3683,422e98c8-78c8-a255-4cb4-d7b69ecf8ede,,172.20.1.174,172.20.1.174
ecbrtsap4,poweredOn,False,False,8192,False,0,8192,8254,62,8192,0,0,0,901,8623,3277,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3684,422ebb3b-5325-6cc9-86a1-008b66298752,,172.20.1.174,172.20.1.174
ecbrtsap5,poweredOn,False,False,8192,False,0,8192,8241,67,8175,17,0,0,1310,8635,3567,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4223,422efd6a-32b6-2cf9-c4d6-4896c4f48be8,,172.20.1.174,172.20.1.174
ecbrtsap6,poweredOn,False,False,8192,False,0,8192,8238,66,8173,19,0,0,1638,8635,3492,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4357,422e6f76-6427-c9c6-6084-955251b48b6a,,172.20.1.174,172.20.1.174
ecbrtsass02,poweredOn,False,False,8192,False,0,8192,8230,66,8165,25,0,0,1392,8513,3418,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-14258,422ee060-656a-91ae-7de4-5125d83a6273,,172.20.1.174,172.20.1.174
ecbrtscc01,poweredOn,False,False,4096,False,0,4096,4143,48,4096,0,0,0,1310,4505,2489,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3228,423e01eb-2e8e-9584-d5ed-08d3c60830b0,,172.20.1.174,172.20.1.174
